,Name,Smiles
1452,Flutamide,FC(F)(F)c1cc(NC(=O)C(C)C)ccc1[N+](=O)[O-]
1453,Phenindione,O=C1c2c(cccc2)C(=O)C1c1ccccc1
1454,Oxycodone,O1[C@@H]2[C@]34CCN([C@H](Cc5c3c1c(OC)cc5)[C@]4(O)CCC2=O)C
1455,Darifenacin,O1CCc2cc(ccc12)CCN1C[C@@H](CC1)C(C(=O)N)(c1ccccc1)c1ccccc1
1456,Zidovudine,O1[C@H](CO)[C@@H](N=[N+]=[N-])C[C@@H]1N1C=C(C)C(=O)NC1=O
1457,Entacapone,Oc1c([N+](=O)[O-])cc(cc1O)\C=C(\C(=O)N(CC)CC)/C#N
1458,Cefotaxime,s1cc(nc1N)/C(=N/OC)/C(=O)N[C@H]1[C@H]2SCC(COC(=O)C)=C(N2C1=O)C(O)=O
1459,Fosinopril,P(OC(OC(=O)CC)C(C)C)(=O)(CCCCc1ccccc1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1
1460,Miglitol,O[C@H]1[C@H](O)[C@@H](O)CN(CCO)[C@@H]1CO
1461,Buspirone,O=C1N(CCCCN2CCN(CC2)c2ncccn2)C(=O)CC2(C1)CCCC2
1462,Sotalol,S(=O)(=O)(Nc1ccc(cc1)C(O)CNC(C)C)C
1463,Altretamine,n1c(nc(nc1N(C)C)N(C)C)N(C)C
1464,Pefloxacin,Fc1cc2c(N(C=C(C(O)=O)C2=O)CC)cc1N1CCN(CC1)C
1465,Nabilone,O1c2c([C@H]3[C@@H](CCC(=O)C3)C1(C)C)c(O)cc(c2)C(CCCCCC)(C)C
1466,Dicloxacillin,Clc1cccc(Cl)c1-c1noc(C)c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O
1467,Brimonidine,Brc1c2nccnc2ccc1NC=1NCCN=1
1468,Gallamine Triethiodide,[I-].[I-].[I-].O(CC[N+](CC)(CC)CC)c1c(OCC[N+](CC)(CC)CC)cccc1OCC[N+](CC)(CC)CC
1469,Celecoxib,S(=O)(=O)(N)c1ccc(-n2nc(cc2-c2ccc(cc2)C)C(F)(F)F)cc1
1470,Raloxifene,s1c2c(ccc(O)c2)c(C(=O)c2ccc(OCCN3CCCCC3)cc2)c1-c1ccc(O)cc1
1471,Lenalidomide,O=C1NC(=O)CCC1N1Cc2c(cccc2N)C1=O
1472,Amikacin,O1[C@H](CN)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O[C@H]1[C@H](O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](N)[C@H]2O)[C@H](NC(=O)[C@@H](O)CCN)C[C@@H]1N
1473,Rimantadine,NC(C)C12CC3CC(C1)CC(C2)C3
1474,Chlorpromazine,Clc1cc2N(c3c(Sc2cc1)cccc3)CCCN(C)C
1475,Duloxetine,s1cccc1[C@@H](Oc1c2c(ccc1)cccc2)CCNC
1476,Chlordiazepoxide,Clc1cc2c(N=C(NC)C[N+]([O-])=C2c2ccccc2)cc1
1477,Methohexital,O=C1N(C)C(=O)NC(=O)C1(C(C#CCC)C)CC=C
1478,Hexylcaine,O(C(=O)c1ccccc1)C(CNC1CCCCC1)C
1479,Fluoxetine,FC(F)(F)c1ccc(OC(CCNC)c2ccccc2)cc1
1480,Montelukast,Clc1cc2nc(ccc2cc1)\C=C\c1cc(ccc1)[C@H](SCC1(CC1)CC(O)=O)CCc1ccccc1C(O)(C)C
1481,Dronabinol,O1c2c([C@H]3[C@@H](CCC(=C3)C)C1(C)C)c(O)cc(c2)CCCCC
1482,Tenoxicam,s1c2c(S(=O)(=O)N(C)\C(=C(/O)\Nc3ncccc3)\C2=O)cc1
1483,Quinine,O(C)c1cc2c(nccc2[C@@H](O)[C@H]2[N@@]3C[C@@H]([C@H](C2)CC3)C=C)cc1
1484,Enoxacin,Fc1cc2c(nc1N1CCNCC1)N(C=C(C(O)=O)C2=O)CC
1485,Ketorolac,OC(=O)C1CCn2c1ccc2C(=O)c1ccccc1
1486,Sodium Tetradecyl Sulfate,S(OCCCCCCCCCCCCCC)(O)(=O)=O
1487,Methylscopolamine bromide,[Br-].O1C2[C@H]3[N+]([C@@H](CC(OC(=O)[C@H](CO)c4ccccc4)C3)C12)(C)C
1488,Nabumetone,O(C)c1cc2c(cc(cc2)CCC(=O)C)cc1
1489,Verteporfin,O(C(=O)C1=CC=C2C3=N\C(=C\c4[nH]c(C=C5N=C(C=c6[nH]c(=C3)c(C)c6C=C)C(C)=C5CCC(O)=O)c(CCC(OC)=O)c4C)\[C@]2(C)[C@@H]1C(OC)=O)C
1490,Acitretin,O(C)c1cc(C)c(\C=C\C(=C\C=C\C(=C\C(O)=O)\C)\C)c(C)c1C
1491,Imipramine,N(CCCN1c2c(CCc3c1cccc3)cccc2)(C)C
1492,Prazosin,o1cccc1C(=O)N1CCN(CC1)c1nc(N)c2cc(OC)c(OC)cc2n1
1493,Cefalotin,s1cccc1CC(=O)N[C@H]1[C@H]2SCC(COC(=O)C)=C(N2C1=O)C(O)=O
1494,Loratadine,Clc1cc2c(cc1)C(c1ncccc1CC2)=C1CCN(CC1)C(OCC)=O
1495,Pethidine,O(C(=O)C1(CCN(CC1)C)c1ccccc1)CC
1496,Clomocycline,Clc1c2c(C(=O)C=3[C@H](C[C@@H]4[C@@](O)(C(=O)C(C(=O)NCO)=C(O)[C@H]4N(C)C)C=3O)[C@@]2(O)C)c(O)cc1
1497,Framycetin,O1[C@@H](CN)[C@@H](O)[C@H](O)[C@@H](N)[C@H]1O[C@H]1[C@@H](O)[C@@H](O[C@@H]1CO)O[C@H]1[C@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@@H](N)C[C@@H](N)[C@@H]1O
1498,Levothyroxine,Ic1cc(cc(I)c1Oc1cc(I)c(O)c(I)c1)C[C@H](N)C(O)=O
1499,Droperidol,Fc1ccc(cc1)C(=O)CCCN1CCC(N2c3c(NC2=O)cccc3)=CC1
1500,Dipivefrin,O(C(=O)C(C)(C)C)c1cc(ccc1OC(=O)C(C)(C)C)C(O)CNC
1501,Lansoprazole,S(=O)(Cc1nccc(OCC(F)(F)F)c1C)c1[nH]c2c(n1)cccc2
1502,Chloramphenicol,ClC(Cl)C(=O)N[C@@H]([C@H](O)c1ccc([N+](=O)[O-])cc1)CO
1503,Epirubicin,O1[C@@H](C)[C@H](O)[C@@H](N)C[C@@H]1O[C@@H]1c2c(C[C@](O)(C1)C(=O)CO)c(O)c1c(C(=O)c3c(cccc3OC)C1=O)c2O
1504,Teniposide,s1cccc1C1OC[C@H]2O[C@@H](O[C@H]3[C@@H]4[C@@H]([C@@H](c5c3cc3OCOc3c5)c3cc(OC)c(O)c(OC)c3)C(OC4)=O)[C@H](O)[C@@H](O)[C@@H]2O1
1505,Betamethasone,F[C@@]12[C@H]([C@@H]3C[C@H](C)[C@](O)(C(=O)CO)[C@]3(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@@]12C
1506,Entecavir,O=C1N=C(Nc2n(cnc12)[C@H]1C[C@H](O)[C@@H](CO)C1=C)N
1507,Gemcitabine,FC1(F)[C@H](O)[C@H](O[C@H]1N1C=CC(=NC1=O)N)CO
1508,Trimethoprim,O(C)c1c(OC)cc(cc1OC)Cc1cnc(nc1N)N
1509,Ceftazidime,s1cc(nc1N)/C(=N/OC(C(O)=O)(C)C)/C(=O)N[C@H]1[C@H]2SCC(C[n+]3ccccc3)=C(N2C1=O)C(=O)[O-]
1510,Allopurinol,O=C1N=CN=C2NNC=C12
1511,Bendroflumethiazide,S(=O)(=O)(N)c1cc2S(=O)(=O)NC(Nc2cc1C(F)(F)F)Cc1ccccc1
1512,Nitric Oxide,O=N
1513,Cyproheptadine,N1(CCC(CC1)=C1c2c(C=Cc3c1cccc3)cccc2)C
1514,Prochlorperazine,Clc1cc2N(c3c(Sc2cc1)cccc3)CCCN1CCN(CC1)C
1515,Trifluridine,FC(F)(F)C1=CN([C@@H]2O[C@H](CO)[C@@H](O)C2)C(=O)NC1=O
1516,Lindane,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
1517,Cefpiramide,S1[C@H]2N(C(C(O)=O)=C(C1)CSc1nnnn1C)C(=O)[C@H]2NC(=O)[C@H](NC(=O)c1cnc(cc1O)C)c1ccc(O)cc1
1518,Carboprost Tromethamine,O[C@H]1C[C@H](O)[C@H](\C=C\[C@@](O)(CCCCC)C)[C@H]1C\C=C/CCCC(=O)[O-].OCC([NH3+])(CO)CO
1519,Streptozocin,O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](NC(=O)N(N=O)C)[C@H]1O
1520,Triprolidine,n1ccccc1/C(=C/CN1CCCC1)/c1ccc(cc1)C
1521,Famciclovir,O(C(=O)C)CC(CCn1c2nc(ncc2nc1)N)COC(=O)C
1522,Zolpidem,O=C(N(C)C)Cc1n2C=C(C=Cc2nc1-c1ccc(cc1)C)C
1523,Hyoscyamine,O(C(=O)[C@H](CO)c1ccccc1)C1C[C@@H]2N([C@H](C1)CC2)C
1524,Methocarbamol,O(CC(O)COC(=O)N)c1ccccc1OC
1525,Methylphenidate,O(C(=O)C(C1NCCCC1)c1ccccc1)C
1526,Spironolactone,S(C(=O)C)[C@H]1[C@H]2[C@@H]3CC[C@]4(OC(=O)CC4)[C@]3(CC[C@@H]2[C@@]2(C(=CC(=O)CC2)C1)C)C
1527,Promazine,S1c2c(N(c3c1cccc3)CCCN(C)C)cccc2
1528,Miglustat,O[C@H]1[C@H](O)[C@@H](O)CN(CCCC)[C@@H]1CO
1529,Secobarbital,O=C1NC(=O)NC(=O)C1(C(CCC)C)CC=C
1530,Phenoxymethylpenicillin,S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)COc1ccccc1
1531,Ampicillin,S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@H](N)c1ccccc1
1532,Pramipexole,s1c2C[C@@H](NCCC)CCc2nc1N
1533,Rosiglitazone,S1C(Cc2ccc(OCCN(C)c3ncccc3)cc2)C(=O)NC1=O
1534,Carbachol,[Cl-].O(CC[N+](C)(C)C)C(=O)N
1535,Mupirocin,O1[C@@H](C[C@H]2CO[C@@H](C\C(=C\C(OCCCCCCCCC(O)=O)=O)\C)[C@H](O)[C@@H]2O)[C@@H]1[C@H]([C@@H](O)C)C
1536,Remoxipride,Brc1ccc(OC)c(C(=O)NC[C@H]2N(CCC2)CC)c1OC
1537,Loxapine,Clc1cc2c(Oc3c(N=C2N2CCN(CC2)C)cccc3)cc1
1538,Gentian Violet,[N+](C)(C)=C1C=CC(C=C1)=C(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1
1539,Dexbrompheniramine,Brc1ccc(cc1)[C@H](CCN(C)C)c1ncccc1
1540,Alprazolam,Clc1cc2c(-n3c(nnc3C)CN=C2c2ccccc2)cc1
1541,Ceruletide,S(CC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]1NC(=O)CC1)CCC(=O)N)CC(O)=O)Cc1ccc(OS(O)(=O)=O)cc1)[C@H](O)C)Cc1c2c([nH]c1)cccc2)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N)C
1542,Eszopiclone,Clc1ccc(nc1)N1[C@@H](OC(=O)N2CCN(CC2)C)c2nccnc2C1=O
1543,Nisoldipine,O(C(=O)C=1C(C(C(OC)=O)=C(NC=1C)C)c1ccccc1[N+](=O)[O-])CC(C)C
1544,Griseofulvin,Clc1c2O[C@]3([C@@H](CC(=O)C=C3OC)C)C(=O)c2c(OC)cc1OC
1545,Zoledronate,P(O)(O)(=O)C(P(O)(O)=O)(O)Cn1ccnc1
1546,Sorafenib,Clc1ccc(NC(=O)Nc2ccc(Oc3cc(ncc3)C(=O)NC)cc2)cc1C(F)(F)F
1547,Phenylpropanolamine,O[C@H]([C@H](N)C)c1ccccc1
1548,Progesterone,O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@H](C(=O)C)[C@]4(CC3)C)CCC2=C1)C
1549,Carisoprodol,O(CC(CCC)(COC(=O)N)C)C(=O)NC(C)C
1550,Beclomethasone,Cl[C@@]12[C@H]([C@@H]3C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@]3(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@@]12C
1551,Nimodipine,O(C(=O)C=1C(C(C(OCCOC)=O)=C(NC=1C)C)c1cc([N+](=O)[O-])ccc1)C(C)C
1552,Ethopropazine,S1c2c(N(c3c1cccc3)CC(N(CC)CC)C)cccc2
1553,Sulpiride,S(=O)(=O)(N)c1cc(C(=O)NCC2N(CCC2)CC)c(OC)cc1
1554,Digoxin,O1CC(=CC1=O)[C@H]1CC[C@]2(O)[C@H]3[C@H](C[C@@H](O)[C@]12C)[C@@]1([C@@H](C[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@@H]4O[C@H](C)[C@@H](O[C@@H]5O[C@H](C)[C@@H](O)[C@@H](O)C5)[C@@H](O)C4)[C@@H](O)C2)CC1)CC3)C
1555,Carbimazole,S=C1N(C=CN1C)C(OCC)=O
1556,Phenylephrine,Oc1cc(ccc1)[C@@H](O)CNC
1557,Procyclidine,OC(CCN1CCCC1)(C1CCCCC1)c1ccccc1
1558,Valrubicin,FC(F)(F)C(=O)NC1CC(OC(C)C1O)O[C@@H]1c2c(C[C@](O)(C1)C(=O)COC(=O)CCCC)c(O)c1c(C(=O)c3c(cccc3OC)C1=O)c2O
1559,Triamterene,n1c(N)c2nc(-c3ccccc3)c(nc2nc1N)N
1560,Oxyphencyclimine,O(CC1=NCCCN1C)C(=O)C(O)(C1CCCCC1)c1ccccc1
1561,Amlodipine,Clc1ccccc1C1C(C(OCC)=O)=C(NC(C)=C1C(OC)=O)COCCN
1562,Dexrazoxane,O=C1NC(=O)CN(C1)C[C@@H](N1CC(=O)NC(=O)C1)C
1563,Mexiletine,O(CC(N)C)c1c(cccc1C)C
1564,Dydrogesterone,O=C1CC[C@]2([C@H]3[C@H]([C@@H]4CC[C@H](C(=O)C)[C@]4(CC3)C)C=CC2=C1)C
1565,Palonosetron,O=C1N(C[C@@H]2CCCc3c2c1ccc3)[C@H]1C2CCN(C1)CC2
1566,Trihexyphenidyl,OC(CCN1CCCCC1)(C1CCCCC1)c1ccccc1
1567,Colestipol,ClCC1OC1.N(CCNCCN)CCNCCN
1568,Treprostinil,O(CC(O)=O)c1c2c(C[C@H]3[C@H](C[C@@H](O)[C@@H]3CC[C@@H](O)CCCCC)C2)ccc1
1569,Timolol,s1nc(N2CCOCC2)c(OCC(O)CNC(C)(C)C)n1
1570,Meprobamate,O(CC(CCC)(COC(=O)N)C)C(=O)N
1571,Mirtazapine,n1c2N3C(c4c(Cc2ccc1)cccc4)CN(CC3)C
1572,Cidofovir,P(O)(O)(=O)CO[C@@H](CN1C=CC(=NC1=O)N)CO
1573,Norepinephrine,Oc1cc(ccc1O)[C@@H](O)CN
1574,Levonorgestrel,O=C1CC[C@@H]2[C@@H]3[C@H]([C@@H]4CC[C@@](O)(C#C)[C@]4(CC3)CC)CCC2=C1
1575,Doxylamine,O(C(C)(c1ccccc1)c1ncccc1)CCN(C)C
1576,Sucralfate,S(O[C@H]1[C@H](OS(O[Al](O)O)(=O)=O)[C@H](O[C@@H](O[C@@]2(O[C@H](OS(O[Al](O)O)(=O)=O)[C@@H](OS(O[Al](O)O)(=O)=O)[C@@H]2OS(O[Al](O)O)(=O)=O)COS(O[Al](O)O)(=O)=O)[C@@H]1OS(O[Al](O)O)(=O)=O)COS(O[Al](O)O)(=O)=O)(O[Al](O)O)(=O)=O
1577,Clozapine,Clc1cc2N=C(N3CCN(CC3)C)c3c(Nc2cc1)cccc3
1578,Anidulafungin,O(CCCCC)c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@H]2N(C[C@H](C)[C@@H]2O)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]2N(C[C@H](O)C2)C(=O)[C@@H](NC1=O)[C@H](O)C)[C@H](O)[C@@H](O)c1ccc(O)cc1)[C@H](O)C
1579,Vinorelbine,O(C)c1cc2N([C@@H]3[C@@]4([C@H]5N(CC=C[C@@]5(CC)[C@@H](OC(=O)C)[C@@]3(O)C(OC)=O)CC4)c2cc1[C@@]1(c2[nH]c3c(c2CN2CC(=C[C@@H](C1)C2)CC)cccc3)C(OC)=O)C
1580,Tetrahydrobiopterin,O=C1N=C(NC=2NCC(NC1=2)C(O)C(O)C)N
1581,Sulfadiazine,S(=O)(=O)(Nc1ncccn1)c1ccc(N)cc1
1582,Mefloquine,FC(F)(F)c1c2nc(cc(c2ccc1)C(O)C1NCCCC1)C(F)(F)F
1583,Aminoglutethimide,O=C1NC(=O)CCC1(CC)c1ccc(N)cc1
1584,Chlorzoxazone,Clc1cc2NC(Oc2cc1)=O
1585,Aztreonam,s1cc(nc1[NH3+])/C(=N/OC(C(O)=O)(C)C)/C(=O)N[C@H]1[C@@H](N(S(=O)(=O)[O-])C1=O)C
1586,Buclizine,Clc1ccc(cc1)C(N1CCN(CC1)Cc1ccc(cc1)C(C)(C)C)c1ccccc1
1587,Methylergometrine,OC[C@@H](NC(=O)[C@@H]1C=C2[C@H](N(C1)C)Cc1c3c2cccc3[nH]c1)CC
1588,Tioguanine,S=C1N=C(Nc2nc[nH]c12)N
1589,Megestrol acetate,O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](OC(=O)C)(C(=O)C)[C@]4(CC3)C)C=CC2=C1)C
1590,Minoxidil,[O-][n+]1c(N)cc(nc1N)N1CCCCC1
1591,Clobazam,Clc1cc2N(C(=O)CC(=O)N(c2cc1)C)c1ccccc1
1592,Nitisinone,FC(F)(F)c1cc([N+](=O)[O-])c(cc1)C(=O)C1C(=O)CCCC1=O
1593,Trimethadione,O1C(C)(C)C(=O)N(C)C1=O
1594,Alfuzosin,O1CCCC1C(=O)NCCCN(C)c1nc(N)c2cc(OC)c(OC)cc2n1
1595,Aminohippurate,OC(=O)CNC(=O)c1ccc(N)cc1
1596,Protriptyline,N(CCCC1c2c(C=Cc3c1cccc3)cccc2)C
1597,Diltiazem,S1c2c(N(CCN(C)C)C(=O)[C@H](OC(=O)C)[C@@H]1c1ccc(OC)cc1)cccc2
1598,Cetirizine,Clc1ccc(cc1)C(N1CCN(CC1)CCOCC(O)=O)c1ccccc1
1599,Metixene,S1c2c(cccc2)C(c2c1cccc2)CC1CCCN(C1)C
1600,Pyrazinamide,O=C(N)c1nccnc1
1601,Omeprazole,S(=O)(Cc1ncc(C)c(OC)c1C)c1[nH]c2cc(OC)ccc2n1
1602,Pimecrolimus,Cl[C@H]1CC[C@H](C[C@H]1OC)\C=C(/C)\[C@H]1OC(=O)[C@H]2N(CCCC2)C(=O)C(=O)[C@@]2(O[C@@H]([C@@H](OC)C[C@H]2C)[C@@H](OC)C[C@H](C\C(=C/[C@@H](CC)C(=O)C[C@H](O)[C@@H]1C)\C)C)O
1603,Nitrofural,o1c(ccc1[N+](=O)[O-])\C=N\NC(=O)N
1604,Atenolol,O(CC(O)CNC(C)C)c1ccc(cc1)CC(=O)N
1605,Olanzapine,s1c2Nc3c(N=C(N4CCN(CC4)C)c2cc1C)cccc3
1606,Methadone,O=C(C(CC(N(C)C)C)(c1ccccc1)c1ccccc1)CC
1607,Ipratropium bromide,[Br-].O(C(=O)C(CO)c1ccccc1)C1C[C@@H]2[N+]([C@H](C1)CC2)(C(C)C)C
1608,Metformin,N(C(NC(N)=N)=N)(C)C
1609,Ethambutol,OC[C@@H](NCCN[C@@H](CC)CO)CC
1610,Indomethacin,Clc1ccc(cc1)C(=O)n1c2c(cc(OC)cc2)c(CC(O)=O)c1C
1611,Hydromorphone,O1[C@@H]2[C@]34[C@H]([C@H](N(CC3)C)Cc3c4c1c(O)cc3)CCC2=O
1612,Calcium Gluceptate,[Ca+2].OC([C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)[O-].OC([C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)[O-]
1613,Nitroprusside,[Fe-2](N=O)(C#N)(C#N)(C#N)(C#N)C#N
1614,Fluorometholone,F[C@@]12[C@H]([C@@H]3CC[C@](O)(C(=O)C)[C@]3(C[C@@H]1O)C)C[C@@H](C1=CC(=O)C=C[C@@]12C)C
1615,Tolcapone,Oc1c([N+](=O)[O-])cc(cc1O)C(=O)c1ccc(cc1)C
1616,Floxuridine,FC1=CN([C@@H]2O[C@H](CO)[C@@H](O)C2)C(=O)NC1=O
1617,Amitriptyline,N(CCC=C1c2c(CCc3c1cccc3)cccc2)(C)C
1618,Dihydroergotamine,O1[C@](NC(=O)[C@@H]2C[C@H]3[C@H](N(C2)C)Cc2c4c3cccc4[nH]c2)(C)C(=O)N2[C@@H](Cc3ccccc3)C(=O)N3[C@@H](CCC3)[C@]12O
1619,Piperacillin,S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)c1ccccc1
1620,Codeine,O1[C@@H]2[C@]34[C@H]([C@H](N(CC3)C)Cc3c4c1c(OC)cc3)C=C[C@@H]2O
1621,Gefitinib,Clc1cc(Nc2ncnc3c2cc(OCCCN2CCOCC2)c(OC)c3)ccc1F
1622,Acetaminophen,Oc1ccc(NC(=O)C)cc1
1623,Zolmitriptan,O1C[C@@H](NC1=O)Cc1cc2c([nH]cc2CCN(C)C)cc1
1624,Capreomycin,O=C/1N[C@@H]([C@@H]2NC(=NCC2)N)C(=O)NC[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CNC(=O)C[C@@H](N)CCCN)C(=O)N\C\1=C\NC(=O)N.O=C/1N[C@@H]([C@@H]2NC(=NCC2)N)C(=O)NC[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CNC(=O)C[C@@H](N)CCCN)C(=O)N\C\1=C\NC(=O)N
1625,Valproic Acid,OC(=O)C(CCC)CCC
1626,Pentobarbital,O=C1NC(=O)NC(=O)C1(C(CCC)C)CC
1627,Chlorthalidone,Clc1ccc(cc1S(=O)(=O)N)C1(O)NC(=O)c2c1cccc2
1628,Vindesine,O(C)c1cc2N([C@@H]3[C@@]4([C@H]5N(CC=C[C@@]5(CC)[C@@H](O)[C@]3(O)C(=O)N)CC4)c2cc1[C@@]1(c2[nH]c3c(c2CCN2C[C@@](O)(C[C@H](C1)C2)CC)cccc3)C(OC)=O)C
1629,Ibutilide,S(=O)(=O)(Nc1ccc(cc1)C(O)CCCN(CCCCCCC)CC)C
1630,Bexarotene,OC(=O)c1ccc(cc1)C(=C)c1cc2c(cc1C)C(CCC2(C)C)(C)C
1631,Talbutal,O=C1NC(=O)NC(=O)C1(C(CC)C)CC=C
1632,Mitomycin,O=C1C=2N3C[C@@H]4N[C@@H]4[C@]3(OC)[C@@H](C=2C(=O)C(N)=C1C)COC(=O)N
1633,Desogestrel,O[C@]1(CC[C@H]2[C@H]3[C@@H]([C@@H]4C(CC3)=CCCC4)C(C[C@]12CC)=C)C#C
1634,Ertapenem,S([C@H]1C[C@H](NC1)C(=O)Nc1cc(ccc1)C(O)=O)C=1[C@@H]([C@H]2N(C=1C(O)=O)C(=O)[C@@H]2[C@H](O)C)C
1635,Tranexamic Acid,OC(=O)C1CCC(CC1)CN
1636,Flucloxacillin,Clc1cccc(F)c1-c1noc(C)c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O
1637,Tenofovir,P(O)(O)(=O)CO[C@@H](Cn1c2ncnc(N)c2nc1)C
1638,Penciclovir,O=C1N=C(Nc2n(cnc12)CCC(CO)CO)N
1639,Dapiprazole,n12CCCCc1nnc2CCN1CCN(CC1)c1ccccc1C
1640,Bupivacaine,O=C(Nc1c(cccc1C)C)C1N(CCCC1)CCCC
1641,Ropivacaine,O=C(Nc1c(cccc1C)C)[C@H]1N(CCCC1)CCC
1642,Morphine,O1[C@@H]2[C@]34[C@H]([C@H](N(CC3)C)Cc3c4c1c(O)cc3)C=C[C@@H]2O
1643,Etonogestrel,O=C1CC[C@@H]2[C@@H]3[C@H]([C@@H]4CC[C@@](O)(C#C)[C@]4(CC3=C)CC)CCC2=C1
1644,Raltitrexed,s1c(ccc1N(Cc1cc2c(NC(=NC2=O)C)cc1)C)C(=O)N[C@@H](CCC(O)=O)C(O)=O
1645,Etomidate,O(C(=O)c1n(cnc1)[C@H](C)c1ccccc1)CC
1646,Chlorambucil,ClCCN(CCCl)c1ccc(cc1)CCCC(O)=O
1647,Bleomycin,[S+](CCCNC(=O)c1nc(sc1)-c1nc(sc1)CCNC(=O)[C@@H](NC(=O)[C@H]([C@H](O)[C@H](NC(=O)[C@@H](NC(=O)c1nc(nc(N)c1C)[C@@H](NC[C@H](N)C(=O)N)CC(=O)N)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(=O)N)C1O)c1[nH]cnc1)C)C)[C@H](O)C)(C)C
1648,Atomoxetine,O([C@H](CCNC)c1ccccc1)c1ccccc1C
1649,Amcinonide,F[C@@]12[C@H]([C@@H]3C[C@H]4OC5(O[C@@]4(C(=O)COC(=O)C)[C@]3(C[C@@H]1O)C)CCCC5)CCC1=CC(=O)C=C[C@@]12C
1650,Travoprost,FC(F)(F)c1cc(OC[C@H](O)\C=C\[C@@H]2[C@@H](C\C=C/CCCC(OC(C)C)=O)[C@@H](O)C[C@H]2O)ccc1
1651,Conjugated Estrogens,S(Oc1cc2CC[C@H]3[C@@H]4CCC(=O)[C@]4(CC[C@@H]3c2cc1)C)(=O)(=O)[O-].[Na+]
1652,Venlafaxine,O(C)c1ccc(cc1)C(CN(C)C)C1(O)CCCCC1
1653,Acarbose,O1[C@H](C)[C@@H](N[C@H]2C=C(CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)O
1654,Clemastine,Clc1ccc(cc1)[C@@](OCC[C@@H]1N(CCC1)C)(C)c1ccccc1
1655,Pamidronate,P(O)(O)(=O)C(P(O)(O)=O)(O)CCN
1656,Lidocaine,O=C(Nc1c(cccc1C)C)CN(CC)CC
1657,Disopyramide,O=C(N)C(CCN(C(C)C)C(C)C)(c1ccccc1)c1ncccc1
1658,Liothyronine,Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O
1659,Argatroban,S(=O)(=O)(N[C@@H](CCCN=C(N)N)C(=O)N1CC[C@H](C[C@@H]1C(O)=O)C)c1c2NC[C@@H](Cc2ccc1)C
1660,Theophylline,O=C1N(C)C(=O)N(c2nc[nH]c12)C
1661,Amsacrine,S(=O)(=O)(Nc1cc(OC)c(Nc2c3c(nc4c2cccc4)cccc3)cc1)C
1662,Olmesartan,OC(C)(C)c1nc(n(Cc2ccc(cc2)-c2ccccc2-c2[nH]nnn2)c1C(O)=O)CCC
1663,Cefmetazole,S1[C@H]2N(C(C(O)=O)=C(C1)CSc1nnnn1C)C(=O)[C@@]2(OC)NC(=O)CSCC#N
1664,Topiramate,S(OC[C@]12OC(O[C@H]1[C@@H]1OC(O[C@@H]1CO2)(C)C)(C)C)(=O)(=O)N
1665,Betazole,[nH]1nccc1CCN
1666,Diatrizoate,Ic1c(C(O)=O)c(I)c(NC(=O)C)c(I)c1NC(=O)C
